gene_ID,pmid,host_db,has_summary,has_PD
Tb927.9.5020,37459364,TriTrypDB,,
Tb927.9.5150,20592024,TriTrypDB,,
Tb927.9.5170,20382188,TriTrypDB,,
Tb927.9.5190,22387477,TriTrypDB,,
Tb927.9.5190,25701409,TriTrypDB,,
Tb927.9.5220,18242729,TriTrypDB,,
Tb927.9.5300,21474072,TriTrypDB,,
Tb927.9.5300,18364347,TriTrypDB,,
Tb927.9.5410,37633952,TriTrypDB,,
Tb927.9.5460,24962368,TriTrypDB,,
Tb927.9.5650,21264253,TriTrypDB,,
Tb927.9.5710,16467470,TriTrypDB,,
Tb927.9.5880,25524563,TriTrypDB,,
Tb927.9.5890,22406034,TriTrypDB,,
Tb927.9.6040,21264253,TriTrypDB,,
Tb927.9.6060,23221899,TriTrypDB,,
Tb927.9.6100,20551176,TriTrypDB,,
Tb927.9.6110,29931198,TriTrypDB,,
Tb927.9.6160,35697071,TriTrypDB,,
Tb927.9.6420,31795916,TriTrypDB,,
Tb927.9.6510,18364347,TriTrypDB,,
Tb927.9.6560,37548427,TriTrypDB,,
Tb927.9.6560,36329148,TriTrypDB,,
Tb927.9.6710,21610103,TriTrypDB,,
Tb927.9.6870,16339728,TriTrypDB,,
Tb927.9.6920,35447115,TriTrypDB,,
Tb927.9.6940,15478803,TriTrypDB,,
Tb927.9.7170,18364347,TriTrypDB,,
Tb927.9.7190,17166831,TriTrypDB,,
Tb927.9.7190,21610103,TriTrypDB,,
Tb927.9.7210,18032430,TriTrypDB,,
Tb927.9.7260,37410820,TriTrypDB,,
Tb927.9.7470,15478805,TriTrypDB,,
Tb927.9.7690,29474435,TriTrypDB,,
Tb927.9.7770,19304951,TriTrypDB,,
Tb927.9.7820,31795916,TriTrypDB,,
Tb927.9.7830,22267727,TriTrypDB,,
Tb927.9.8180,27863903,TriTrypDB,,
Tb927.9.8190,37633952,TriTrypDB,,
Tb927.9.8210,17651388,TriTrypDB,,
Tb927.9.8290,18364347,TriTrypDB,,
Tb927.9.8330,27863903,TriTrypDB,,
Tb927.9.8350,32393602,TriTrypDB,,
Tb927.9.8410,21610103,TriTrypDB,,
Tb927.9.8450,15657034,TriTrypDB,,
Tb927.9.8540,29244877,TriTrypDB,,
Tb927.9.8650,27863903,TriTrypDB,,
Tb927.9.8710,31536395,TriTrypDB,,
Tb927.9.8740,25725478,TriTrypDB,,
Tb927.9.8740,18611951,TriTrypDB,,
Tb927.9.8780,32234763,TriTrypDB,,
Tb927.9.9080,23221899,TriTrypDB,,
Tb927.9.9150,32679035,TriTrypDB,,
Tb927.9.9200,20382188,TriTrypDB,,
Tb927.9.9220,22840392,TriTrypDB,,
Tb927.9.9290,10029314,TriTrypDB,,
Tb927.9.9290,23382864,TriTrypDB,,
Tb927.9.9310,31515389,TriTrypDB,,
Tb927.9.9320,24453978,TriTrypDB,,
Tb927.9.9390,20457606,TriTrypDB,,
Tb927.9.9390,25931509,TriTrypDB,,
Tb927.9.9400,20457606,TriTrypDB,,
Tb927.9.9410,18699867,TriTrypDB,,
Tb927.9.9430,22641036,TriTrypDB,,
Tb927.9.9550,32095321,TriTrypDB,,
Tb927.9.9620,16289356,TriTrypDB,,
Tb927.9.9620,21321215,TriTrypDB,,
Tb927.9.9660,22000100,TriTrypDB,,
Tb927.9.9660,25808593,TriTrypDB,,
Tb927.9.9700,21610103,TriTrypDB,,
Tb927.9.9730,23235159,TriTrypDB,,
Tb927.9.9840,19961881,TriTrypDB,,
Tb927.9.9870,21124853,TriTrypDB,,
Tb927.9.9940,16278296,TriTrypDB,,
Tb927.9.9960,30171070,TriTrypDB,,
Tb927.9.9970,12486231,TriTrypDB,,
Tb927_05_v4.snoRNA.0001,15840815,TriTrypDB,,
Tb927_05_v4.snoRNA.0002,15840815,TriTrypDB,,
Tb927_05_v4.snoRNA.0003,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0001,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0002,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0003,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0004,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0005,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0006,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0007,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0008,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0009,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0010,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0011,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0012,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0013,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0014,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0015,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0016,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0017,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0018,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0019,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0020,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0021,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0022,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0023,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0024,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0025,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0026,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0027,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0028,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0029,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0030,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0031,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0032,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0033,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0034,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0035,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0036,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0037,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0038,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0039,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0040,15840815,TriTrypDB,,
Tb927_06_v4.snoRNA.0041,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0001,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0002,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0003,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0004,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0005,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0006,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0007,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0008,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0009,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0010,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0011,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0012,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0013,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0014,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0015,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0016,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0017,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0018,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0019,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0020,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0021,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0022,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0023,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0024,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0025,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0026,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0027,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0028,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0029,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0030,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0031,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0032,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0033,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0034,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0035,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0036,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0037,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0038,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0039,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0040,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0041,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0042,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0043,15840815,TriTrypDB,,
Tb927_08_v4.snoRNA.0044,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0001,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0002,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0003,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0004,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0005,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0006,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0007,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0008,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0009,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0010,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0011,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0012,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0013,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0014,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0015,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0016,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0017,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0018,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0019,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0020,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0021,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0022,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0023,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0024,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0025,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0026,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0027,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0028,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0029,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0030,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0031,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0032,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0033,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0034,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0035,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0036,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0037,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0038,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0039,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0040,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0041,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0042,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0043,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0044,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0045,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0046,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0047,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0048,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0049,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0050,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0051,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0052,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0053,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0054,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0055,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0056,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0057,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0058,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0059,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0060,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0061,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0062,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0063,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0064,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0065,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0066,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0067,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0068,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0069,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0070,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0071,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0072,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0073,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0074,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0075,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0076,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0077,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0078,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0079,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0080,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0081,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0082,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0083,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0084,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0085,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0086,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0087,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0088,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0089,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0090,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0091,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0092,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0093,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0094,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0095,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0096,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0097,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0098,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0099,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0100,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0101,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0102,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0103,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0104,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0105,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0106,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0107,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0108,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0109,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0110,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0111,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0112,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0113,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0114,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0115,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0116,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0117,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0118,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0119,15840815,TriTrypDB,,
Tb927_09_v4.snoRNA.0120,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0001:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0002:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0003:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0004:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0005:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0006:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0007:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0008:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0009:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0010:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0011:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0012:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0013:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0014:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0015:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0016:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0017:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0018:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0019:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0020:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0021:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0022:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0023:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0024:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0025:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0026:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0027:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0028:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0029:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0030:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0031:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0032:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0033:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0034:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0035:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0036:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0037:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0038:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0039:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0040:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0041:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0042:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0043:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0044:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0045:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0046:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0047:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0048:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0049:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0050:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0051:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0052:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0053:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0054:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0055:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0056:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0057:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0058:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0059:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0060:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0061:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0062:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0063:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0064:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0065:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0066:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0067:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0068:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0069:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0070:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0071:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0072:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0073:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0074:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0075:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0076:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0077:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0078:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0079:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0080:snoRNA,15840815,TriTrypDB,,
Tb927_10_v4.snoRNA.0081:snoRNA,15840815,TriTrypDB,,
TcCLB.407477.40,33168716,TriTrypDB,,
TcCLB.407477.69,33168716,TriTrypDB,,
TcCLB.408547.10,19336417,TriTrypDB,,
TcCLB.410961.10,20382188,TriTrypDB,,
TcCLB.413977.10,19228586,TriTrypDB,,
TcCLB.416883.9,28487431,TriTrypDB,,
TcCLB.418405.10,19336417,TriTrypDB,,
TcCLB.418613.20,19336417,TriTrypDB,,
TcCLB.420293.20,22039427,TriTrypDB,,
TcCLB.427247.10,16164760,TriTrypDB,,
TcCLB.430605.40,23221899,TriTrypDB,,
TcCLB.434259.10,22532828,TriTrypDB,,
TcCLB.444331.10,19336417,TriTrypDB,,
TcCLB.447255.20,26014945,TriTrypDB,,
TcCLB.448197.10,19336417,TriTrypDB,,
TcCLB.459793.20,19336417,TriTrypDB,,
TcCLB.464807.10,16164760,TriTrypDB,,
TcCLB.468217.14,19336417,TriTrypDB,,
TcCLB.469435.4,33168716,TriTrypDB,,
TcCLB.476421.9,16164760,TriTrypDB,,
TcCLB.477079.10,16164760,TriTrypDB,,
TcCLB.480785.10,16164760,TriTrypDB,,
TcCLB.503405.10,29320490,TriTrypDB,,
TcCLB.503447.20,22039427,TriTrypDB,,
TcCLB.503447.50,22039427,TriTrypDB,,
TcCLB.503467.30,20382188,TriTrypDB,,
TcCLB.503501.7,19336417,TriTrypDB,,
TcCLB.503501.70,19336417,TriTrypDB,,
TcCLB.503503.40,19336417,TriTrypDB,,
TcCLB.503513.10,16164760,TriTrypDB,,
TcCLB.503527.40,20382188,TriTrypDB,,
TcCLB.503575.54,33168716,TriTrypDB,,
TcCLB.503575.60,16164760,TriTrypDB,,
TcCLB.503589.10,14718535,TriTrypDB,,
TcCLB.503599.10,16164760,TriTrypDB,,
TcCLB.503601.10,22039427,TriTrypDB,,
TcCLB.503613.10,16164760,TriTrypDB,,
TcCLB.503639.10,20382188,TriTrypDB,,
TcCLB.503641.19,17188680,TriTrypDB,,
TcCLB.503649.10,19336417,TriTrypDB,,
TcCLB.503659.10,19336417,TriTrypDB,,
TcCLB.503665.30,19336417,TriTrypDB,,
TcCLB.503685.10,16164760,TriTrypDB,,
TcCLB.503715.40,16164760,TriTrypDB,,
TcCLB.503717.10,22039427,TriTrypDB,,
TcCLB.503717.120,22039427,TriTrypDB,,
TcCLB.503717.20,19336417,TriTrypDB,,
TcCLB.503717.40,19336417,TriTrypDB,,
TcCLB.503717.80,19336417,TriTrypDB,,
TcCLB.503745.30,12351682,TriTrypDB,,
TcCLB.503759.10,22039427,TriTrypDB,,
TcCLB.503761.40,19336417,TriTrypDB,,
TcCLB.503767.10,22039427,TriTrypDB,,
TcCLB.503777.10,19911988,TriTrypDB,,
TcCLB.503783.80,19336417,TriTrypDB,,
TcCLB.503799.4,16164760,TriTrypDB,,
TcCLB.503833.20,30506377,TriTrypDB,,
TcCLB.503833.30,19185591,TriTrypDB,,
TcCLB.503833.50,10673350,TriTrypDB,,
TcCLB.503841.40,30961931,TriTrypDB,,
TcCLB.503859.40,19336417,TriTrypDB,,
TcCLB.503865.80,20382188,TriTrypDB,,
TcCLB.503875.10,19336417,TriTrypDB,,
TcCLB.503875.30,19336417,TriTrypDB,,
TcCLB.503885.70,30506377,TriTrypDB,,
TcCLB.503893.120,28487431,TriTrypDB,,
TcCLB.503899.60,33168716,TriTrypDB,,
TcCLB.503907.10,22039427,TriTrypDB,,
TcCLB.503953.30,16164760,TriTrypDB,,
TcCLB.503953.40,33168716,TriTrypDB,,
TcCLB.503955.40,22039427,TriTrypDB,,
TcCLB.503955.60,33168716,TriTrypDB,,
TcCLB.503967.10,33168716,TriTrypDB,,
TcCLB.503977.30,19336417,TriTrypDB,,
TcCLB.503977.70,19336417,TriTrypDB,,
TcCLB.503991.39,18364711,TriTrypDB,,
TcCLB.504009.70,19122194,TriTrypDB,,
TcCLB.504033.170,18039372,TriTrypDB,,
TcCLB.504035.41,19336417,TriTrypDB,,
TcCLB.504035.84,19122194,TriTrypDB,,
TcCLB.504039.130,19336417,TriTrypDB,,
TcCLB.504039.160,19336417,TriTrypDB,,
TcCLB.504039.170,19336417,TriTrypDB,,
TcCLB.504039.180,19336417,TriTrypDB,,
TcCLB.504039.200,19336417,TriTrypDB,,
