pmid,gene_ID,host_db
23468629,TGME49_207910,ToxoDB
23488861,Afu8g00370,FungiDB
23488861,Afu8g00380,FungiDB
23488861,Afu8g00520,FungiDB
23498952,CNAG_05449,FungiDB
23498952,CNAG_00306,FungiDB
23505371,TGME49_207460,ToxoDB
23505371,TGME49_214770,ToxoDB
23505371,TGME49_219720,ToxoDB
23505371,TGME49_248880,ToxoDB
23505371,TGME49_257340,ToxoDB
23505371,TGME49_258130,ToxoDB
23505371,TGME49_267810,ToxoDB
23505371,TGME49_310460,ToxoDB
23505371,TGME49_312050,ToxoDB
23505371,TGME49_313190,ToxoDB
23505486,PVP01_1403500,PlasmoDB
23544094,PBANKA_1013300,PlasmoDB
23550133,CNAG_02579,FungiDB
23587146,PY17X_1357700,PlasmoDB
23617571,AN3495,FungiDB
23617571,AN3496,FungiDB
23631919,PCHAS_1227400,PlasmoDB
23631919,PF3D7_0803400,PlasmoDB
23631919,PBANKA_1226800,PlasmoDB
23631919,PKNH_0115500,PlasmoDB
23631919,PGAL8A_00079600,PlasmoDB
23631919,PRCDC_0803000,PlasmoDB
23631919,PRELSG_0114500,PlasmoDB
23631919,PVP01_0116800,PlasmoDB
23631919,PY17X_1230300,PlasmoDB
23638681,PF3D7_0528400,PlasmoDB
23638681,PF3D7_0714300,PlasmoDB
23638681,PBANKA_0312600,PlasmoDB
23638681,PBANKA_0833300,PlasmoDB
23638681,PBANKA_0927300,PlasmoDB
23638681,PBANKA_0932100,PlasmoDB
23638681,PBANKA_1243000,PlasmoDB
23638681,PBANKA_1337800,PlasmoDB
23638681,PBANKA_1419700,PlasmoDB
23638681,PBANKA_1420900,PlasmoDB
23638681,TGME49_252200,ToxoDB
23653445,CNA06560,FungiDB
23653445,CNAG_02057,FungiDB
23658519,TGME49_267380,ToxoDB
23658610,PBANKA_0700600,PlasmoDB
23687115,TGME49_301420,ToxoDB
23688042,PVP01_0531900,PlasmoDB
23691177,CNAG_06290,FungiDB
23734702,PVP01_0412300,PlasmoDB
23734702,PKNH_0408600,PlasmoDB
23734739,PCHAS_0924600,PlasmoDB
23734739,PF3D7_1128400,PlasmoDB
23734739,PBANKA_0919800,PlasmoDB
23734739,PKNH_0926500,PlasmoDB
23734739,PGAL8A_00355300,PlasmoDB
23734739,PocGH01_09034800,PlasmoDB
23734739,PRCDC_1126900,PlasmoDB
23734739,PmUG01_09037700,PlasmoDB
23734739,PRELSG_0925600,PlasmoDB
23734739,PY17X_0921900,PlasmoDB
23742205,TGME49_296000,ToxoDB
23742205,TGME49_281675,ToxoDB
23762321,AN3621,FungiDB
23773015,PBANKA_0830400,PlasmoDB
23785288,PF3D7_0312100,PlasmoDB
23805304,PCHAS_0822600,PlasmoDB
23805304,PBANKA_0822300,PlasmoDB
23805304,PKNH_0719400,PlasmoDB
23805304,PGAL8A_00434300,PlasmoDB
23805304,PocGH01_07028800,PlasmoDB
23805304,PRCDC_0919400,PlasmoDB
23805304,PmUG01_07032900,PlasmoDB
23805304,PRELSG_0719000,PlasmoDB
23805304,PVP01_0719900,PlasmoDB
23805304,PY17X_0825600,PlasmoDB
23831369,PKNH_1466100,PlasmoDB
23837822,PF3D7_0320000,PlasmoDB
23844980,Afu1g06210,FungiDB
23935500,PBANKA_1459200,PlasmoDB
23935534,NCU01833,FungiDB
23937520,PCHAS_0501500,PlasmoDB
23937520,PF3D7_1017100,PlasmoDB
23937520,PKNH_0601300,PlasmoDB
23937520,PGAL8A_00476100,PlasmoDB
23937520,PocGH01_06010200,PlasmoDB
23937520,PRCDC_1016500,PlasmoDB
23937520,PmUG01_00051000,PlasmoDB
23937520,PRELSG_0600500,PlasmoDB
23937520,PVP01_0602300,PlasmoDB
23940612,TGME49_315730,ToxoDB
23950716,PF3D7_0702500,PlasmoDB
23950716,PF3D7_1148900,PlasmoDB
23950716,PF3D7_1334500,PlasmoDB
23950716,PF3D7_1334700,PlasmoDB
23950716,PRCDC_1333500,PlasmoDB
23950716,PRCDC_1333700,PlasmoDB
23962112,PCHAS_1319500,PlasmoDB
23962112,PF3D7_1452500,PlasmoDB
23962112,PBANKA_1316200,PlasmoDB
23962112,PKNH_1229600,PlasmoDB
23962112,PGAL8A_00211700,PlasmoDB
23962112,PocGH01_12062400,PlasmoDB
23962112,PRCDC_1451800,PlasmoDB
23962112,PmUG01_12064500,PlasmoDB
23962112,PRELSG_1228500,PlasmoDB
23962112,PVP01_1254500,PlasmoDB
23962112,PY17X_1320000,PlasmoDB
23962112,TGME49_300240,ToxoDB
23966871,CND02770,FungiDB
23966871,CNG02160,FungiDB
23966871,CNH01330,FungiDB
23966871,CNK01880,FungiDB
23966871,CNAG_02700,FungiDB
23966871,CNAG_03366,FungiDB
23966871,CNAG_05472,FungiDB
23966871,CNAG_05734,FungiDB
23990787,Afu3g07910,FungiDB
23990790,FGRAMPH1_01G25093,FungiDB
23996062,Afu4g02970,FungiDB
24015880,PCHAS_0415200,PlasmoDB
24015880,PF3D7_0316500,PlasmoDB
24015880,PBANKA_0414300,PlasmoDB
24015880,PKNH_0825300,PlasmoDB
24015880,PGAL8A_00399800,PlasmoDB
24015880,PocGH01_08032000,PlasmoDB
24015880,PRCDC_0315800,PlasmoDB
24015880,PmUG01_08039600,PlasmoDB
24015880,PRELSG_0410900,PlasmoDB
24015880,PVP01_0823600,PlasmoDB
24015880,PY17X_0417100,PlasmoDB
24015880,TGME49_260420,ToxoDB
24037406,AN0756,FungiDB
24037406,AN0980,FungiDB
24040327,PCHAS_1210900,PlasmoDB
24040327,PF3D7_1011800,PlasmoDB
24040327,PBANKA_1210200,PlasmoDB
24040327,PKNH_0811600,PlasmoDB
24040327,PGAL8A_00388000,PlasmoDB
24040327,PocGH01_08020200,PlasmoDB
24040327,PRCDC_1011200,PlasmoDB
24040327,PmUG01_08027800,PlasmoDB
24040327,PRELSG_0809700,PlasmoDB
24040327,PVP01_0811900,PlasmoDB
24040327,PY17X_1213400,PlasmoDB
24043620,PCHAS_0207300,PlasmoDB
24043620,PF3D7_0104200,PlasmoDB
24043620,PKNH_0209300,PlasmoDB
24043761,TGME49_230180,ToxoDB
24058559,PCHAS_1456400,PlasmoDB
24058559,PF3D7_1119600,PlasmoDB
24058559,PF3D7_1239700,PlasmoDB
24058559,PF3D7_1464900,PlasmoDB
24058559,PBANKA_1454100,PlasmoDB
24058559,PKNH_1459800,PlasmoDB
24058559,PGAL8A_00461400,PlasmoDB
24058559,PocGH01_14065300,PlasmoDB
24058559,PRCDC_1238900,PlasmoDB
24058559,PmUG01_14073900,PlasmoDB
24058559,PRELSG_1455800,PlasmoDB
24058559,PVP01_1457800,PlasmoDB
24058559,PY17X_1456600,PlasmoDB
24058628,PCHAS_0414700,PlasmoDB
24058628,PF3D7_0316000,PlasmoDB
24058628,PBANKA_0413800,PlasmoDB
24058628,PocGH01_08032500,PlasmoDB
24058628,PRCDC_0315300,PlasmoDB
24058628,PmUG01_08040100,PlasmoDB
24058628,PVP01_0824100,PlasmoDB
24058628,PY17X_0416600,PlasmoDB
24070999,TGME49_218270,ToxoDB
24070999,TGME49_261740,ToxoDB
24070999,TGME49_232020,ToxoDB
24086138,PCHAS_0306800,PlasmoDB
24086138,PCHAS_1411400,PlasmoDB
24086138,PF3D7_0207200,PlasmoDB
24086138,PF3D7_0322500,PlasmoDB
24086138,PF3D7_0716600,PlasmoDB
24086138,PF3D7_1311000,PlasmoDB
24086138,PBANKA_0304600,PlasmoDB
24086138,PBANKA_1409500,PlasmoDB
24086138,PKNH_0311200,PlasmoDB
24086138,PKNH_0413900,PlasmoDB
24086138,PKNH_1411400,PlasmoDB
24086138,PGAL8A_00017200,PlasmoDB
24086138,PGAL8A_00393800,PlasmoDB
24086138,PocGH01_04022800,PlasmoDB
24086138,PocGH01_08026000,PlasmoDB
24086138,PocGH01_14019100,PlasmoDB
24086138,PRCDC_0206200,PlasmoDB
24086138,PRCDC_0713900,PlasmoDB
24086138,PRCDC_1310000,PlasmoDB
24086138,PmUG01_04025400,PlasmoDB
24086138,PmUG01_08033600,PlasmoDB
24086138,PmUG01_14027700,PlasmoDB
24086138,PRELSG_0414800,PlasmoDB
24086138,PRELSG_0815500,PlasmoDB
24086138,PRELSG_1408900,PlasmoDB
24086138,PVP01_0418100,PlasmoDB
24086138,PVP01_0817700,PlasmoDB
24086138,PVP01_1412000,PlasmoDB
24086138,PY17X_0305200,PlasmoDB
24086138,PY17X_1411300,PlasmoDB
24086721,PCHAS_0208400,PlasmoDB
24086721,PCHAS_0409600,PlasmoDB
24086721,PCHAS_0723200,PlasmoDB
24086721,PCHAS_0729600,PlasmoDB
24086721,PCHAS_0836300,PlasmoDB
24086721,PCHAS_0928300,PlasmoDB
24086721,PCHAS_1020400,PlasmoDB
24086721,PCHAS_1037800,PlasmoDB
24086721,PCHAS_1101500,PlasmoDB
24086721,PCHAS_1104400,PlasmoDB
24086721,PCHAS_1231200,PlasmoDB
24086721,PCHAS_1343600,PlasmoDB
24086721,PCHAS_1351700,PlasmoDB
24086721,PCHAS_1410100,PlasmoDB
24086721,PCHAS_1456600,PlasmoDB
24086721,PF3D7_0103100,PlasmoDB
24086721,PF3D7_0310700,PlasmoDB
24086721,PF3D7_0418500,PlasmoDB
24086721,PF3D7_0502000,PlasmoDB
24086721,PF3D7_0505100,PlasmoDB
24086721,PF3D7_0615800,PlasmoDB
24086721,PF3D7_0816700,PlasmoDB
24086721,PF3D7_0935200,PlasmoDB
24086721,PF3D7_1130500,PlasmoDB
24086721,PF3D7_1239900,PlasmoDB
24086721,PF3D7_1309700,PlasmoDB
24086721,PF3D7_1323800,PlasmoDB
24086721,PF3D7_1332300,PlasmoDB
24086721,PF3D7_1405200,PlasmoDB
24086721,PF3D7_1423800,PlasmoDB
24086721,PF3D7_1437800,PlasmoDB
24086721,PBANKA_0210000,PlasmoDB
24086721,PBANKA_0408700,PlasmoDB
24086721,PBANKA_0714100,PlasmoDB
24086721,PBANKA_0720600,PlasmoDB
24086721,PBANKA_0836000,PlasmoDB
24086721,PBANKA_0917800,PlasmoDB
24086721,PBANKA_1019600,PlasmoDB
24086721,PBANKA_1037000,PlasmoDB
24086721,PBANKA_1101800,PlasmoDB
24086721,PBANKA_1104700,PlasmoDB
24086721,PBANKA_1230600,PlasmoDB
24086721,PBANKA_1339000,PlasmoDB
24086721,PBANKA_1347100,PlasmoDB
24086721,PBANKA_1408200,PlasmoDB
24086721,PBANKA_1454300,PlasmoDB
24086721,PKNH_0210500,PlasmoDB
24086721,PKNH_0503700,PlasmoDB
24086721,PKNH_0510900,PlasmoDB
24086721,PKNH_0733900,PlasmoDB
24086721,PKNH_0832000,PlasmoDB
24086721,PKNH_0928600,PlasmoDB
24086721,PKNH_1028500,PlasmoDB
24086721,PKNH_1031900,PlasmoDB
24086721,PKNH_1134200,PlasmoDB
24086721,PKNH_1205000,PlasmoDB
24086721,PKNH_1268300,PlasmoDB
24086721,PKNH_1334200,PlasmoDB
24086721,PKNH_1352900,PlasmoDB
24086721,PKNH_1410100,PlasmoDB
24086721,PKNH_1460000,PlasmoDB
24086721,PGAL8A_00085500,PlasmoDB
24086721,PGAL8A_00092000,PlasmoDB
24086721,PGAL8A_00099000,PlasmoDB
24086721,PGAL8A_00144500,PlasmoDB
24086721,PGAL8A_00235700,PlasmoDB
24086721,PGAL8A_00277000,PlasmoDB
24086721,PGAL8A_00357900,PlasmoDB
24086721,PocGH01_09036900,PlasmoDB
24086721,PocGH01_11041100,PlasmoDB
24086721,PocGH01_12038800,PlasmoDB
24086721,PRCDC_0101000,PlasmoDB
24086721,PRCDC_0310000,PlasmoDB
24086721,PRCDC_0416000,PlasmoDB
24086721,PRCDC_0501300,PlasmoDB
24086721,PRCDC_0504300,PlasmoDB
24086721,PRCDC_0614500,PlasmoDB
24086721,PRCDC_0816000,PlasmoDB
24086721,PRCDC_0933200,PlasmoDB
24086721,PRCDC_1128900,PlasmoDB
24086721,PRCDC_1239100,PlasmoDB
24086721,PRCDC_1308700,PlasmoDB
24086721,PRCDC_1322800,PlasmoDB
24086721,PRCDC_1331300,PlasmoDB
24086721,PRCDC_1404500,PlasmoDB
24086721,PRCDC_1423100,PlasmoDB
24086721,PmUG01_09039700,PlasmoDB
24086721,PmUG01_11047400,PlasmoDB
24086721,PmUG01_12040900,PlasmoDB
24086721,PRELSG_0214200,PlasmoDB
24086721,PRELSG_0507300,PlasmoDB
24086721,PRELSG_0513800,PlasmoDB
24086721,PRELSG_0927900,PlasmoDB
24086721,PRELSG_1132300,PlasmoDB
24086721,PRELSG_1204500,PlasmoDB
24086721,PRELSG_1345700,PlasmoDB
24086721,PVP01_0211600,PlasmoDB
24086721,PVP01_0518600,PlasmoDB
24086721,PVP01_0527900,PlasmoDB
24086721,PVP01_0931300,PlasmoDB
24086721,PVP01_1033000,PlasmoDB
24086721,PVP01_1133300,PlasmoDB
24086721,PVP01_1230800,PlasmoDB
24086721,PVP01_1343600,PlasmoDB
24086721,PY17X_0211400,PlasmoDB
24086721,PY17X_0411200,PlasmoDB
24086721,PY17X_0714300,PlasmoDB
24086721,PY17X_0720600,PlasmoDB
24086721,PY17X_0839400,PlasmoDB
24086721,PY17X_0919300,PlasmoDB
24086721,PY17X_1021500,PlasmoDB
24086721,PY17X_1039400,PlasmoDB
24086721,PY17X_1102900,PlasmoDB
24086721,PY17X_1105800,PlasmoDB
24086721,PY17X_1234000,PlasmoDB
24086721,PY17X_1343700,PlasmoDB
24086721,PY17X_1352100,PlasmoDB
24086721,PY17X_1410000,PlasmoDB
24086721,PY17X_1456800,PlasmoDB
24093777,PVP01_0916600,PlasmoDB
24093777,PKNH_0913700,PlasmoDB
24116213,Afu8g00420,FungiDB
24118544,AN8677,FungiDB
24147036,TGME49_290950,ToxoDB
24237419,PBANKA_0416500,PlasmoDB
24244852,PCHAS_1210100,PlasmoDB
24244852,PCHAS_1327600,PlasmoDB
24244852,PBANKA_1209400,PlasmoDB
24244852,PBANKA_1324300,PlasmoDB
24244852,PKNH_1221100,PlasmoDB
24244852,PGAL8A_00220000,PlasmoDB
24244852,PocGH01_12054200,PlasmoDB
24244852,PRCDC_1459900,PlasmoDB
24244852,PmUG01_12056300,PlasmoDB
24244852,PRELSG_1220200,PlasmoDB
24244852,PVP01_1246200,PlasmoDB
24265753,PBANKA_0314200,PlasmoDB
24330260,PCHAS_0911400,PlasmoDB
24330260,PCHAS_1311400,PlasmoDB
24330260,PF3D7_1114800,PlasmoDB
24330260,PF3D7_1444300,PlasmoDB
24330260,PBANKA_0932900,PlasmoDB
24330260,PBANKA_1308200,PlasmoDB
24330260,PKNH_0912300,PlasmoDB
24330260,PKNH_1238000,PlasmoDB
24330260,PRCDC_1113300,PlasmoDB
24330260,PRCDC_1443600,PlasmoDB
24330260,PVP01_1262700,PlasmoDB
24330260,PY17X_0934900,PlasmoDB
24330260,PY17X_1312000,PlasmoDB
24330260,PY17X_1418400,PlasmoDB
24331467,PCHAS_0209800,PlasmoDB
24331467,PF3D7_0727300,PlasmoDB
24331467,PBANKA_0211400,PlasmoDB
24331467,PKNH_0211900,PlasmoDB
24331467,PRCDC_0724100,PlasmoDB
24331467,PVP01_0213000,PlasmoDB
24331467,PY17X_0212800,PlasmoDB
24340114,PVP01_0102300,PlasmoDB
24348254,PBANKA_1107100,PlasmoDB
24352242,PF3D7_1343700,PlasmoDB
24391497,PCHAS_1036800,PlasmoDB
24391497,PF3D7_1406200,PlasmoDB
24391497,PBANKA_1036000,PlasmoDB
24391497,PKNH_1351900,PlasmoDB
24391497,PGAL8A_00278100,PlasmoDB
24391497,PocGH01_13053400,PlasmoDB
24391497,PRCDC_1405500,PlasmoDB
24391497,PmUG01_13052000,PlasmoDB
24391497,PRELSG_1344600,PlasmoDB
24391497,PVP01_1342500,PlasmoDB
24391497,PY17X_1038400,PlasmoDB
24391504,PF3D7_1322100,PlasmoDB
24391504,PKNH_1206700,PlasmoDB
24391504,PRCDC_1321100,PlasmoDB
24391504,PVP01_1232500,PlasmoDB
24403012,PY17X_0834400,PlasmoDB
24434517,PCHAS_0211500,PlasmoDB
24434517,PCHAS_0713500,PlasmoDB
24434517,PCHAS_1120300,PlasmoDB
24434517,PCHAS_1317100,PlasmoDB
24434517,PCHAS_1434000,PlasmoDB
24434517,PF3D7_0621900,PlasmoDB
24434517,PF3D7_0729000,PlasmoDB
24434517,PF3D7_1136400,PlasmoDB
24434517,PF3D7_1216300,PlasmoDB
24434517,PF3D7_1450100,PlasmoDB
24434517,PBANKA_0213100,PlasmoDB
24434517,PBANKA_0912200,PlasmoDB
24434517,PBANKA_1120800,PlasmoDB
24434517,PBANKA_1313800,PlasmoDB
24434517,PBANKA_1432000,PlasmoDB
24434517,PKNH_0213600,PlasmoDB
24434517,PKNH_0934600,PlasmoDB
24434517,PKNH_1128300,PlasmoDB
24434517,PKNH_1232000,PlasmoDB
24434517,PKNH_1435900,PlasmoDB
24434517,PocGH01_09042900,PlasmoDB
24434517,PocGH01_11035400,PlasmoDB
24434517,PocGH01_14042400,PlasmoDB
24434517,PRCDC_0620300,PlasmoDB
24434517,PRCDC_0725800,PlasmoDB
24434517,PRCDC_1134800,PlasmoDB
24434517,PRCDC_1215600,PlasmoDB
24434517,PRCDC_1449400,PlasmoDB
24434517,PmUG01_09045700,PlasmoDB
24434517,PmUG01_11041700,PlasmoDB
24434517,PmUG01_14051100,PlasmoDB
24434517,PRELSG_1126400,PlasmoDB
24434517,PRELSG_1432400,PlasmoDB
24434517,PVP01_0214700,PlasmoDB
24434517,PVP01_0937300,PlasmoDB
24434517,PVP01_1127600,PlasmoDB
24434517,PVP01_1435100,PlasmoDB
24434517,PY17X_0214500,PlasmoDB
24434517,PY17X_0913700,PlasmoDB
24434517,PY17X_1122200,PlasmoDB
24434517,PY17X_1317600,PlasmoDB
24434517,PY17X_1434300,PlasmoDB
24453970,PF3D7_1426700,PlasmoDB
24489949,PCHAS_1359300,PlasmoDB
24489949,PF3D7_1341600,PlasmoDB
24489949,PBANKA_1354700,PlasmoDB
24489949,PKNH_1259800,PlasmoDB
24489949,PRCDC_1340600,PlasmoDB
24489949,PY17X_1360400,PlasmoDB
24498355,PCHAS_1411000,PlasmoDB
24498355,PF3D7_1310600,PlasmoDB
24498355,PBANKA_1409100,PlasmoDB
24498355,PKNH_1411000,PlasmoDB
24498355,PGAL8A_00506800,PlasmoDB
24498355,PocGH01_14018700,PlasmoDB
24498355,PRCDC_1309600,PlasmoDB
24498355,PmUG01_14027300,PlasmoDB
24498355,PRELSG_1408500,PlasmoDB
24498355,PVP01_1411600,PlasmoDB
24498355,PY17X_1410900,PlasmoDB
24505500,PF3D7_1235000,PlasmoDB
24505500,PBANKA_1449600,PlasmoDB
24521882,PCHAS_1015400,PlasmoDB
24521882,PF3D7_1430100,PlasmoDB
24521882,PBANKA_1014600,PlasmoDB
24521882,PKNH_1328600,PlasmoDB
24521882,PRCDC_1429400,PlasmoDB
24521882,PY17X_1016100,PlasmoDB
24568283,Afu8g00390,FungiDB
24568283,Afu8g00470,FungiDB
24568283,Afu8g00480,FungiDB
24568283,Afu8g00490,FungiDB
24568283,Afu8g00510,FungiDB
24572359,PCHAS_1439500,PlasmoDB
24572359,PBANKA_1437500,PlasmoDB
24581151,NCU05064,FungiDB
24586983,PCHAS_0306000,PlasmoDB
24586983,PCHAS_0616000,PlasmoDB
24586983,PCHAS_0900800,PlasmoDB
24586983,PCHAS_1030000,PlasmoDB
24586983,PCHAS_1237900,PlasmoDB
24586983,PBANKA_0303800,PlasmoDB
24586983,PBANKA_0614300,PlasmoDB
24586983,PBANKA_0943500,PlasmoDB
24586983,PBANKA_1029200,PlasmoDB
24586983,PBANKA_1237400,PlasmoDB
24586983,PKNH_0901000,PlasmoDB
24586983,PGAL8A_00069900,PlasmoDB
24586983,PGAL8A_00330700,PlasmoDB
24586983,PocGH01_09010200,PlasmoDB
24586983,PocGH01_10019000,PlasmoDB
24586983,PRCDC_0521800,PlasmoDB
24586983,PRCDC_1101900,PlasmoDB
24586983,PRCDC_1412800,PlasmoDB
24586983,PmUG01_09013100,PlasmoDB
24586983,PmUG01_10021900,PlasmoDB
24586983,PRELSG_0900500,PlasmoDB
24586983,PRELSG_1009100,PlasmoDB
24586983,PVP01_0904200,PlasmoDB
24586983,PY17X_0304400,PlasmoDB
24586983,PY17X_0617000,PlasmoDB
24586983,PY17X_1031600,PlasmoDB
24586983,PY17X_1240700,PlasmoDB
24587025,PCHAS_0419100,PlasmoDB
24587025,PCHAS_0907200,PlasmoDB
24587025,PCHAS_1318800,PlasmoDB
24587025,PCHAS_1465500,PlasmoDB
24587025,PF3D7_0903200,PlasmoDB
24587025,PF3D7_1110500,PlasmoDB
24587025,PF3D7_1250300,PlasmoDB
24587025,PF3D7_1451800,PlasmoDB
24587025,PBANKA_0418200,PlasmoDB
24587025,PBANKA_0937100,PlasmoDB
24587025,PBANKA_1315500,PlasmoDB
24587025,PBANKA_1463200,PlasmoDB
24587025,PKNH_0700900,PlasmoDB
24587025,PKNH_0908200,PlasmoDB
24587025,PKNH_1230300,PlasmoDB
24587025,PKNH_1470300,PlasmoDB
24587025,PGAL8A_00211000,PlasmoDB
24587025,PGAL8A_00337500,PlasmoDB
24587025,PGAL8A_00471200,PlasmoDB
24587025,PocGH01_07010600,PlasmoDB
24587025,PocGH01_09016800,PlasmoDB
24587025,PocGH01_12063100,PlasmoDB
24587025,PocGH01_14074800,PlasmoDB
24587025,PRCDC_0901300,PlasmoDB
24587025,PRCDC_1109000,PlasmoDB
24587025,PRCDC_1249700,PlasmoDB
24587025,PRCDC_1451100,PlasmoDB
24587025,PmUG01_07014700,PlasmoDB
24587025,PmUG01_09020000,PlasmoDB
24587025,PmUG01_12065200,PlasmoDB
24587025,PmUG01_14083500,PlasmoDB
24587025,PRELSG_0700300,PlasmoDB
24587025,PRELSG_0907500,PlasmoDB
24587025,PRELSG_1229200,PlasmoDB
24587025,PRELSG_1465600,PlasmoDB
24587025,PVP01_0701600,PlasmoDB
24587025,PVP01_0911300,PlasmoDB
24587025,PVP01_1255200,PlasmoDB
24587025,PVP01_1467400,PlasmoDB
24587025,PY17X_0421000,PlasmoDB
24587025,PY17X_0939100,PlasmoDB
24587025,PY17X_1319300,PlasmoDB
24587025,PY17X_1465800,PlasmoDB
24637327,AN5126,FungiDB
24674379,PCHAS_0916900,PlasmoDB
24674379,PF3D7_1120900,PlasmoDB
24674379,PBANKA_0927400,PlasmoDB
24674379,PKNH_0918600,PlasmoDB
24674379,PRCDC_1119300,PlasmoDB
24674379,PY17X_0929400,PlasmoDB
24685055,TGME49_260600,ToxoDB
24705170,PCHAS_API00800,PlasmoDB
24705170,PF3D7_API04000,PlasmoDB
24705170,PBANKA_API00190,PlasmoDB
24705170,PKNH_API04900,PlasmoDB
24705170,PGAL8A_API03800,PlasmoDB
24705170,PocGH01_API003900,PlasmoDB
24705170,PRCDC_API04100,PlasmoDB
24705170,PmUG01_API003900,PlasmoDB
24705170,PRELSG_API04800,PlasmoDB
24705170,PVP01_API03900,PlasmoDB
24705170,PY17X_API00800,PlasmoDB
24722578,FGRAMPH1_01G00855,FungiDB
24742318,PCHAS_1028500,PlasmoDB
24742318,PF3D7_1415000,PlasmoDB
24742318,PBANKA_1027700,PlasmoDB
24742318,PKNH_1343100,PlasmoDB
24742318,PRCDC_1414300,PlasmoDB
24742318,PY17X_1030100,PlasmoDB
24743167,PCHAS_1144400,PlasmoDB
24743167,PF3D7_1369000,PlasmoDB
24743167,PBANKA_1144900,PlasmoDB
24743167,PKNH_1102200,PlasmoDB
24743167,PGAL8A_00175500,PlasmoDB
24743167,PRCDC_1367900,PlasmoDB
24743167,PRELSG_0009300,PlasmoDB
24743167,PY17X_1146200,PlasmoDB
24743791,TGME49_244470,ToxoDB
24745605,PCHAS_1440900,PlasmoDB
24745605,PF3D7_1224000,PlasmoDB
24745605,PBANKA_1438900,PlasmoDB
24745605,PKNH_1443200,PlasmoDB
24745605,PGAL8A_00125100,PlasmoDB
24745605,PocGH01_14049700,PlasmoDB
24745605,PRCDC_1223300,PlasmoDB
24745605,PmUG01_14058300,PlasmoDB
24745605,PRELSG_1439600,PlasmoDB
24745605,PVP01_1442200,PlasmoDB
24745605,PY17X_1441400,PlasmoDB
24747974,PF3D7_1327600,PlasmoDB
24751997,AN8737,FungiDB
24779420,Afu1g06200,FungiDB
24830312,PF3D7_0704600,PlasmoDB
24841368,PF3D7_1459900,PlasmoDB
24841368,TGME49_241000,ToxoDB
24841368,TGME49_264990,ToxoDB
24841368,TGME49_289100,ToxoDB
24841368,TGME49_294790,ToxoDB
24850912,PCHAS_1009000,PlasmoDB
24850912,PCHAS_1009900,PlasmoDB
24850912,PCHAS_API01200,PlasmoDB
24850912,PF3D7_0410700,PlasmoDB
24850912,PF3D7_1435800,PlasmoDB
24850912,PF3D7_API03500,PlasmoDB
24850912,PBANKA_1008100,PlasmoDB
24850912,PBANKA_1009000,PlasmoDB
24850912,PBANKA_API00220,PlasmoDB
24850912,PKNH_0308800,PlasmoDB
24850912,PKNH_0422400,PlasmoDB
24850912,PKNH_API04400,PlasmoDB
24850912,PGAL8A_00061300,PlasmoDB
24850912,PGAL8A_API03400,PlasmoDB
24850912,PocGH01_03018100,PlasmoDB
24850912,PocGH01_API003700,PlasmoDB
24850912,PRCDC_0408100,PlasmoDB
24850912,PRCDC_1435100,PlasmoDB
24850912,PRCDC_API03600,PlasmoDB
24850912,PmUG01_03020700,PlasmoDB
24850912,PmUG01_API003400,PlasmoDB
24850912,PRELSG_0307900,PlasmoDB
24850912,PRELSG_API04500,PlasmoDB
24850912,PVP01_0310000,PlasmoDB
24850912,PVP01_API03400,PlasmoDB
24850912,PY17X_1009700,PlasmoDB
24850912,PY17X_1010600,PlasmoDB
24850912,PY17X_API01100,PlasmoDB
24877144,PF3D7_1329700,PlasmoDB
24885521,TGME49_201180,ToxoDB
24913268,PF3D7_0217800,PlasmoDB
24913268,PF3D7_0422400,PlasmoDB
24913268,PF3D7_0503800,PlasmoDB
24913268,PF3D7_0507100,PlasmoDB
24913268,PF3D7_0516900,PlasmoDB
24913268,PF3D7_0519400,PlasmoDB
24913268,PF3D7_0611700,PlasmoDB
24913268,PF3D7_0614500,PlasmoDB
24913268,PF3D7_0706400,PlasmoDB
24913268,PF3D7_0710600,PlasmoDB
24913268,PF3D7_0903900,PlasmoDB
24913268,PF3D7_1027800,PlasmoDB
24913268,PF3D7_1130100,PlasmoDB
24913268,PF3D7_1144300,PlasmoDB
24913268,PF3D7_1317800,PlasmoDB
24913268,PF3D7_1323400,PlasmoDB
24913268,PF3D7_1342000,PlasmoDB
24913268,PF3D7_1358800,PlasmoDB
24913268,PF3D7_1365900,PlasmoDB
24913268,PF3D7_1421200,PlasmoDB
24913268,PF3D7_1426000,PlasmoDB
24913268,PF3D7_1447000,PlasmoDB
24913268,PF3D7_1460300,PlasmoDB
24913268,PF3D7_1460700,PlasmoDB
24913268,PF3D7_1142500,PlasmoDB
24913268,PF3D7_1109900,PlasmoDB
24913268,PF3D7_1144000,PlasmoDB
24913268,PF3D7_1308300,PlasmoDB
24913268,PF3D7_1465900,PlasmoDB
24939566,Afu8g00440,FungiDB
24943514,PRELSG_1467600,PlasmoDB
24943514,PRELSG_0100100,PlasmoDB
24983468,PF3D7_0936800,PlasmoDB
25011111,PCHAS_0711500,PlasmoDB
25011111,PCHAS_0932600,PlasmoDB
25011111,PCHAS_1008600,PlasmoDB
25011111,PCHAS_1115100,PlasmoDB
25011111,PCHAS_1131500,PlasmoDB
25011111,PCHAS_1211800,PlasmoDB
25011111,PCHAS_1224500,PlasmoDB
25011111,PCHAS_1235500,PlasmoDB
25011111,PCHAS_1405200,PlasmoDB
25011111,PCHAS_1409600,PlasmoDB
